username,created_time,post_id,like_count,comment_count,image_url
levis,2015-06-30 15:19:20,1018859679953114211_4641204,10394,30,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11377569_1585484751711912_1512773872_n.jpg
levis,2015-07-01 13:31:02,1019529947029624078_4641204,12501,92,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/e15/11427379_1661469807401462_1842479893_n.jpg
levis,2015-07-02 14:31:09,1020284977609364973_4641204,15664,55,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11382954_592649457542914_1643274272_n.jpg
levis,2015-07-03 12:35:12,1020951399306024308_4641204,13892,40,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/sh0.08/e35/11378209_957345540994690_425277019_n.jpg
levis,2015-07-04 13:06:09,1021691754930427786_4641204,15472,46,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s480x480/e35/11355029_120058778330391_1532333936_n.jpg
levis,2015-07-06 17:53:34,1023285960673252426_4641204,11769,49,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s480x480/e35/10684092_1015907848432899_642868845_n.jpg
levis,2015-07-07 16:15:27,1023961356737631289_4641204,11732,66,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/11419300_411380259053597_1886982802_n.jpg
levis,2015-07-08 19:10:10,1024774073585161981_4641204,12652,52,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/11348102_1656115127934024_671084249_n.jpg
levis,2015-07-08 21:11:17,1024835033406559661_4641204,12994,87,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/11382944_1618522865066801_1910041770_n.jpg
levis,2015-07-09 18:48:01,1025487694866863727_4641204,12091,66,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s480x480/e35/11380861_1596933177242693_1832480714_n.jpg
levis,2015-07-10 17:30:43,1026173566574580841_4641204,10807,46,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/11352937_1457298147923964_1580429276_n.jpg
levis,2015-07-11 16:08:33,1026856986426398670_4641204,8881,17,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11336138_699337203503423_2096877265_n.jpg
levis,2015-07-12 17:29:05,1027622297362683102_4641204,14942,59,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s480x480/e35/1517304_1055771737783590_1031461555_n.jpg
levis,2015-07-13 19:57:11,1028421614205851157_4641204,14856,111,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/11417320_1441361006189378_2002778212_n.jpg
levis,2015-07-14 18:46:46,1029110949251044663_4641204,13691,69,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/11247110_387435568117343_464030171_n.jpg
levis,2015-07-16 22:47:54,1030681865693091087_4641204,12904,79,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/11356966_715998338528279_1822113868_n.jpg
levis,2015-07-17 19:16:55,1031300444356531969_4641204,13467,60,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/1517031_955274851202072_1381131966_n.jpg
levis,2015-07-18 16:27:50,1031940118439712254_4641204,12107,13,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s480x480/e35/10547203_1464951520467910_1003963995_n.jpg
levis,2015-07-19 16:29:34,1032665772852434410_4641204,15451,52,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s480x480/e35/11374127_965396930177184_1465523248_n.jpg
levis,2015-07-20 19:01:59,1033467260692518673_4641204,10892,46,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/11353006_456541804515814_461696855_n.jpg
levis,2015-07-21 20:46:40,1034244721663465425_4641204,12845,38,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s480x480/e35/11283361_601823149957664_1863837625_n.jpg
levis,2015-07-22 23:23:57,1035048663926363487_4641204,13533,73,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/sh0.08/e35/10731991_1607217419530772_239794006_n.jpg
levis,2015-07-23 17:35:45,1035598183894537746_4641204,11773,19,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s480x480/e35/10375533_487222331449800_262427573_n.jpg
levis,2015-07-24 20:41:41,1036416546979894370_4641204,10235,19,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/11363825_482310695260987_1443894466_n.jpg
levis,2015-07-25 16:18:57,1037009078898054193_4641204,17216,106,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s480x480/e35/10387839_1461998834122332_1721634446_n.jpg
levis,2015-07-26 18:13:04,1037791295194716071_4641204,14408,63,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s480x480/e35/11374700_1691933967704503_1960964642_n.jpg
levis,2015-07-27 17:22:43,1038490730459485307_4641204,15820,84,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/10731922_505009799664857_1733469858_n.jpg
levis,2015-07-27 21:02:15,1038601223928993708_4641204,10805,20,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/sh0.08/e35/1538442_1604291316492541_2041558483_n.jpg
levis,2015-07-29 19:13:39,1039996113443280607_4641204,13412,104,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/11264758_846445798778178_1023148407_n.jpg
levis,2015-07-30 17:32:07,1040669782410712716_4641204,12503,68,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/11356003_821167161330182_895904351_n.jpg
levis,2015-07-30 23:08:36,1040839144597804384_4641204,13149,48,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/11250096_476916705801142_1595400250_n.jpg
levis,2015-07-31 18:38:00,1041427720490375061_4641204,12280,37,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/e35/11280552_1619829034908688_2052776168_n.jpg
levis,2015-08-01 16:23:48,1042084954773837617_4641204,9628,22,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/11373940_377946852400030_882877227_n.jpg
levis,2015-08-02 16:20:33,1042808095850550907_4641204,15136,46,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/11373887_1034628019883588_86512139_n.jpg
levis,2015-08-03 16:02:15,1043523656511313297_4641204,9144,16,https://scontent.cdninstagram.com/hphotos-xpf1/l/t51.2885-15/s640x640/sh0.08/e35/11327438_1471954029794253_1826202346_n.jpg
levis,2015-08-06 00:49:53,1045238772554454531_4641204,12839,114,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/11849348_984434938265683_184290870_n.jpg
levis,2015-08-06 16:44:26,1045719215003326220_4641204,12567,52,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/11373843_1616538575281340_1308605755_n.jpg
levis,2015-08-07 17:06:46,1046455230169011635_4641204,12095,55,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/11419214_452847564896847_20905959_n.jpg
levis,2015-08-08 16:14:50,1047153871670138310_4641204,15720,234,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11848934_1462868037348382_475298079_n.jpg
levis,2015-08-10 17:14:26,1048633419200910482_4641204,13536,84,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/11849813_908084302561036_791074067_n.jpg
levis,2015-08-11 22:56:10,1049530193264432732_4641204,18221,214,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s480x480/e35/11848934_1483206088644491_2027474170_n.jpg
levis,2015-08-12 18:03:58,1050107903955097068_4641204,11945,51,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/11296732_799922926793939_924137041_n.jpg
levis,2015-08-12 21:23:37,1050208386812138658_4641204,13655,36,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/11821154_1044152315603732_2051601734_n.jpg
levis,2015-08-14 19:13:43,1051592562211738881_4641204,12905,79,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11372041_1476680449318189_9894478_n.jpg
levis,2015-08-15 21:06:32,1052374113627329611_4641204,13658,34,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s480x480/e35/11410345_119492958396804_1174526158_n.jpg
levis,2015-08-16 16:18:53,1052954110373058289_4641204,14284,82,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/11351761_839017022860762_2138206195_n.jpg
levis,2015-08-17 17:29:45,1053714554389977071_4641204,15922,68,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/sh0.08/e35/11881641_675070422592733_375918964_n.jpg
levis,2015-08-17 20:24:34,1053802549889652546_4641204,9984,24,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11910445_1694157184136984_201100043_n.jpg
levis,2015-08-18 18:07:48,1054458481590064410_4641204,10941,39,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/11899462_413058295554785_1658253857_n.jpg
levis,2015-08-19 18:55:57,1055207496497681507_4641204,14622,96,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/sh0.08/e35/11410391_1640629706175266_624630858_n.jpg
levis,2015-08-20 17:15:23,1055881651392009385_4641204,11643,62,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/11910042_529611473870733_1764425705_n.jpg
levis,2015-08-20 21:21:31,1056005533188937389_4641204,9984,60,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11934670_396002517259413_1943860979_n.jpg
levis,2015-08-21 18:17:23,1056637638247896898_4641204,15646,52,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s480x480/e35/11257004_504207636407363_118813616_n.jpg
levis,2015-08-22 16:36:11,1057311473578202808_4641204,11834,20,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/11375289_1622650611357191_840942507_n.jpg
levis,2015-08-23 16:57:15,1058046857031374658_4641204,12346,39,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11909141_930763403629195_1457365717_n.jpg
levis,2015-08-24 17:50:28,1058798414475745099_4641204,11793,53,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/sh0.08/e35/11410333_466908150148264_1831552841_n.jpg
levis,2015-08-25 20:43:23,1059610226351854865_4641204,16021,104,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/11849838_1034704546574851_680970603_n.jpg
levis,2015-08-26 22:51:27,1060399458519537209_4641204,15703,213,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/11374110_962551287117184_744843220_n.jpg
levis,2015-08-28 16:43:17,1061663701957007117_4641204,16098,61,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/11325982_1631224507167169_4634063_n.jpg
levis,2015-08-28 22:00:03,1061823140588606651_4641204,15000,34,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s480x480/e35/11881700_1646579042255759_981747000_n.jpg
levis,2015-08-29 16:14:34,1062374027061023790_4641204,16004,98,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/11856667_998363193562644_1719310845_n.jpg
levis,2015-08-30 15:55:57,1063089433203627418_4641204,16280,65,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s480x480/e35/11910343_1707024922851974_46504099_n.jpg
levis,2015-08-31 21:46:40,1063990725270754740_4641204,13091,45,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/11810003_795785500540574_974717109_n.jpg
levis,2015-09-01 16:53:30,1064567949933860733_4641204,12074,50,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/11850324_515465391936426_87555089_n.jpg
levis,2015-09-02 00:15:10,1064790244086437481_4641204,15934,301,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/928293_396253677251303_458086406_n.jpg
levis,2015-09-02 20:07:49,1065390522598873004_4641204,12181,29,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/11925715_151641165175804_981676571_n.jpg
levis,2015-09-02 23:54:30,1065504617314571990_4641204,10543,72,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/sh0.08/e35/11192891_761469933964474_337605315_n.jpg
levis,2015-09-03 15:35:33,1065978264445703239_4641204,13579,60,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11931128_499062656925581_2134561809_n.jpg
levis,2015-09-04 15:45:08,1066707868349289866_4641204,9749,24,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/11899504_1659056017639916_799351507_n.jpg
levis,2015-09-05 16:15:16,1067447807470916618_4641204,21728,82,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s480x480/e35/11881606_881428388613241_1191587587_n.jpg
levis,2015-09-06 16:52:59,1068191568484291922_4641204,16461,107,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s480x480/e35/11881804_122532258096617_1392207454_n.jpg
levis,2015-09-07 16:57:21,1068918538767619871_4641204,19183,191,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s480x480/e35/11352298_729888430473626_1599510823_n.jpg
levis,2015-09-07 22:42:51,1069092439971780566_4641204,14055,44,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s480x480/e35/11881792_153406628334128_954295827_n.jpg
levis,2015-09-08 15:38:36,1069603683568899430_4641204,14634,149,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/11849300_1025205217514090_106315124_n.jpg
levis,2015-09-09 16:43:22,1070361057825051662_4641204,15342,58,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/11906336_1626506114299269_1857878131_n.jpg
levis,2015-09-12 15:47:05,1072507052075701916_4641204,16826,48,https://scontent.cdninstagram.com/hphotos-xta1/l/t51.2885-15/s640x640/sh0.08/e35/11373927_514241708732075_1085133596_n.jpg
levis,2015-09-13 16:35:00,1073255943628837905_4641204,15820,90,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11950678_462204610619171_1864337362_n.jpg
levis,2015-09-14 19:02:01,1074054714189076199_4641204,14500,95,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/11374266_877490312333550_1635833162_n.jpg
levis,2015-09-15 16:48:34,1074712324382840638_4641204,10033,43,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11887065_1001576453232069_1570398689_n.jpg
levis,2015-09-16 00:07:05,1074933039883277876_4641204,11147,16,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s480x480/e35/11849195_1496686800647715_1625708249_n.jpg
levis,2015-09-16 17:48:55,1075467472730248543_4641204,13166,93,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s480x480/e35/11821137_1632324910353138_2046007586_n.jpg
levis,2015-09-18 15:44:47,1076854545991259819_4641204,8628,17,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/11820582_481492902019201_1830510815_n.jpg
levis,2015-09-18 21:57:44,1077042263778056104_4641204,11804,63,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/11910430_689115954559284_1494873058_n.jpg
levis,2015-09-19 16:51:05,1077612698852840660_4641204,15301,43,https://scontent.cdninstagram.com/hphotos-xtf1/l/t51.2885-15/s480x480/e35/11850287_1621342558117442_968407512_n.jpg
levis,2015-09-20 16:09:48,1078316692118099797_4641204,15433,50,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/11899636_1639838956287322_1484980110_n.jpg
levis,2015-09-21 17:10:05,1079071805552121268_4641204,17640,90,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11934616_1011284415569329_1196360743_n.jpg
levis,2015-09-22 19:14:06,1079859005629847294_4641204,11825,32,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11821661_951088864929931_1671225592_n.jpg
levis,2015-09-23 16:17:55,1080495100856030451_4641204,13910,61,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s480x480/e35/11910143_1017782808266155_500108970_n.jpg
levis,2015-09-24 19:16:28,1081309743316915753_4641204,9486,41,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/11910190_962403503802696_89375333_n.jpg
levis,2015-09-25 16:51:50,1081961728638637188_4641204,9602,9,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11909133_1627222877532233_1746029929_n.jpg
levis,2015-09-25 20:22:45,1082067884568663462_4641204,11250,56,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/11899463_648017525300634_1651582696_n.jpg
levis,2015-09-26 17:17:19,1082699332422129584_4641204,15185,99,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/11887110_1018435864862473_857259989_n.jpg
levis,2015-09-27 16:17:35,1083394040890840243_4641204,11088,16,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12070945_855646804543016_1318439471_n.jpg
levis,2015-09-28 20:31:28,1084246598802920652_4641204,13659,41,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/10817877_910422722326540_1850860754_n.jpg
levis,2015-09-29 18:10:37,1084900483330659535_4641204,16817,75,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s480x480/e35/12070775_916789058375979_1178795619_n.jpg
levis,2015-09-30 20:29:51,1085695339263088043_4641204,18209,71,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s480x480/e35/10009736_155178168163806_993782943_n.jpg
levis,2015-10-01 00:04:55,1085803584761811973_4641204,10188,35,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/12080701_1126167977412949_1315625576_n.jpg
levis,2015-10-01 17:05:02,1086317026937591558_4641204,13329,37,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s320x320/e35/11875379_1471212719853516_1543577274_n.jpg
levis,2015-10-02 20:28:13,1087144064288216663_4641204,12357,55,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12080630_896728130418794_883997130_n.jpg
levis,2015-10-05 20:57:05,1089332921448453929_4641204,10051,33,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12132837_529057123915930_1696066230_n.jpg
levis,2015-10-06 18:18:19,1089977791510926663_4641204,16084,90,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12145388_1694859024060635_1178302674_n.jpg
levis,2015-10-07 01:07:53,1090183929598760032_4641204,13195,38,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/12093635_717156961750087_1211965474_n.jpg
levis,2015-10-07 22:11:35,1090819967740466817_4641204,12791,38,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/12142396_962543443824391_1756054518_n.jpg
levis,2015-10-08 17:54:38,1091415421704394708_4641204,10229,20,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12106034_805462079562548_764232457_n.jpg
levis,2015-10-09 17:14:33,1092120023286339505_4641204,14538,158,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/12071027_544628179026227_1923984978_n.jpg
levis,2015-10-10 15:34:27,1092794415033013742_4641204,12517,19,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/12139752_500672446777211_805829424_n.jpg
levis,2015-10-12 18:17:27,1094326010630034544_4641204,12437,41,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/12105149_426989954166492_843235888_n.jpg
levis,2015-10-13 18:02:03,1095043031638398203_4641204,12323,68,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/12120302_609474595822474_1401012142_n.jpg
levis,2015-10-14 18:26:08,1095779928388064771_4641204,11684,31,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/10471778_517448958431258_1129678922_n.jpg
levis,2015-10-15 00:28:44,1095962433074419612_4641204,9030,14,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12142410_1691949954356855_970473697_n.jpg
levis,2015-10-15 15:21:58,1096412009505937242_4641204,13540,60,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/12135228_735324936612418_1833408468_n.jpg
levis,2015-10-16 19:02:15,1097247654960879443_4641204,11188,48,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/11349321_875158249227336_286447235_n.jpg
levis,2015-10-16 21:06:05,1097309981353629368_4641204,8091,21,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/12142542_782086521916798_584432552_n.jpg
levis,2015-10-17 17:00:36,1097911202921764337_4641204,14604,36,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12105111_968095209933043_1995687507_n.jpg
levis,2015-10-18 18:04:56,1098668358369465933_4641204,14821,54,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12070892_1651225225161869_390663380_n.jpg
levis,2015-10-19 19:13:12,1099427498998027823_4641204,13302,36,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/12081202_1509476259375157_473161113_n.jpg
levis,2015-10-20 22:47:02,1100259897088595347_4641204,10475,195,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11372069_477339609140766_1665027872_n.jpg
levis,2015-10-21 16:31:23,1100795606245495833_4641204,9286,10,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12107506_978170698907988_1861341652_n.jpg
levis,2015-10-22 04:23:16,1101153906803790854_4641204,12855,21,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12107585_1019440784765113_595078316_n.jpg
levis,2015-10-22 15:07:34,1101478191867024427_4641204,12922,43,https://scontent.cdninstagram.com/hphotos-xta1/l/t51.2885-15/s640x640/sh0.08/e35/12063108_890526077651661_675073700_n.jpg
levis,2015-10-22 20:39:59,1101645505648318055_4641204,14230,156,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/12070645_1695486327348100_1677409206_n.jpg
levis,2015-10-23 17:22:49,1102271040363616213_4641204,11933,53,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/12070917_148322632188817_1282993242_n.jpg
levis,2015-10-24 16:23:35,1102966001774023713_4641204,11838,29,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12145236_180136745661090_1617961186_n.jpg
levis,2015-10-26 20:53:49,1104551565782603772_4641204,12874,26,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/12070794_429241563952791_1471643005_n.jpg
levis,2015-10-27 18:03:24,1105190569540506814_4641204,9639,74,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/12107467_626062404198886_308335616_n.jpg
levis,2015-10-28 18:14:11,1105920770629096567_4641204,13648,62,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/12135239_499376983569837_446645494_n.jpg
levis,2015-10-29 17:55:51,1106636319965238532_4641204,10277,95,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/12142716_800710533371154_737411100_n.jpg
levis,2015-10-30 16:48:08,1107327013612607016_4641204,13728,39,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/12135258_501204626726767_1622851894_n.jpg
levis,2015-10-31 17:14:50,1108065225779893432_4641204,11472,34,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/12144330_1681410872094389_1686060182_n.jpg
levis,2015-11-01 17:05:00,1108785056191797198_4641204,10288,38,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s480x480/e35/10488732_1666701250276277_1129442818_n.jpg
levis,2015-11-02 17:42:25,1109528662343079084_4641204,18505,93,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/10865023_110335069329558_218074188_n.jpg
levis,2015-11-03 18:37:11,1110281008064944121_4641204,12902,40,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s320x320/e35/1971389_184270335247757_1711613887_n.jpg
levis,2015-11-04 21:23:15,1111089362760816190_4641204,16811,168,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/10949053_1509980992629499_1697548788_n.jpg
levis,2015-11-05 20:23:48,1111784220345422961_4641204,13186,70,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/12120355_751285938311293_711283490_n.jpg
levis,2015-11-07 18:25:40,1113174307239024560_4641204,14544,28,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/10665442_1054001334618276_1824954731_n.jpg
levis,2015-11-08 18:57:28,1113915092536316988_4641204,13306,58,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/11326036_1646839632241113_1897447899_n.jpg
levis,2015-11-10 18:42:15,1115356987590366555_4641204,10901,18,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/12237111_471617473043978_346323937_n.jpg
levis,2015-11-12 00:14:34,1116249018600707479_4641204,13050,70,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/12224172_973887602653201_1838976792_n.jpg
levis,2015-11-12 20:40:44,1116866169648895282_4641204,16806,234,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/10499312_928650150559358_983722033_n.jpg
levis,2015-11-13 18:58:52,1117539671741748894_4641204,13482,35,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/12224079_125781141118099_346704554_n.jpg
levis,2015-11-15 16:40:57,1118919807296788411_4641204,14394,36,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s480x480/e35/12071066_759581954186683_1836415604_n.jpg
